id_venta,fecha,cliente_id,sucursal,metodo_pago,producto,categoria,cantidad,precio_unitario,total
3713,2026-01-19,C0030,Norte,Transferencia,Papel higiénico (4u),Limpieza,3,35.54,106.62
3714,2026-01-19,C0019,Norte,Efectivo,Detergente,Limpieza,1,53.84,53.84
3714,2026-01-19,C0019,Norte,Efectivo,Pan de dulce,Panadería,3,9.74,29.22
3714,2026-01-19,C0019,Norte,Efectivo,Detergente,Limpieza,1,57.73,57.73
3715,2026-01-19,C0087,Centro,Efectivo,Detergente,Limpieza,2,54.79,109.58
3715,2026-01-19,C0087,Centro,Efectivo,Detergente,Limpieza,1,55.17,55.17
3715,2026-01-19,C0087,Centro,Efectivo,Detergente,Limpieza,3,57.63,172.89
3715,2026-01-19,C0087,Centro,Efectivo,Detergente,Limpieza,1,53.07,53.07
3715,2026-01-19,C0087,Centro,Efectivo,Detergente,Limpieza,2,56.17,112.34
3716,2026-01-19,C0013,Norte,Tarjeta,Detergente,Limpieza,3,55.9,167.7
3717,2026-01-19,C0098,Centro,Efectivo,Pan de dulce,Panadería,3,10.44,31.32
3717,2026-01-19,C0098,Centro,Efectivo,Chicharrón,Botanas,2,19.32,38.64
3718,2026-01-19,C0008,Del Valle,Tarjeta,Papel higiénico (4u),Limpieza,1,33.44,33.44
3718,2026-01-19,C0008,Del Valle,Tarjeta,Pan de dulce,Panadería,1,10.1,10.1
3718,2026-01-19,C0008,Del Valle,Tarjeta,Detergente,Limpieza,3,57.75,173.25
3718,2026-01-19,C0008,Del Valle,Tarjeta,Detergente,Limpieza,3,54.12,162.36
3718,2026-01-19,C0008,Del Valle,Tarjeta,Detergente,Limpieza,1,52.64,52.64
3719,2026-01-19,C0011,Del Valle,Efectivo,Detergente,Limpieza,3,54.85,164.55
3719,2026-01-19,C0011,Del Valle,Efectivo,Detergente,Limpieza,3,55.69,167.07
3719,2026-01-19,C0011,Del Valle,Efectivo,Detergente,Limpieza,1,54.32,54.32
3719,2026-01-19,C0011,Del Valle,Efectivo,Detergente,Limpieza,1,54.23,54.23
3719,2026-01-19,C0011,Del Valle,Efectivo,Chicharrón,Botanas,2,20.32,40.64
3720,2026-01-19,C0033,Centro,Efectivo,Detergente,Limpieza,1,57.15,57.15
3720,2026-01-19,C0033,Centro,Efectivo,Detergente,Limpieza,2,54.73,109.46
3721,2026-01-19,C0056,Centro,Efectivo,Detergente,Limpieza,3,53.4,160.2
3721,2026-01-19,C0056,Centro,Efectivo,Detergente,Limpieza,1,57.12,57.12
3722,2026-01-19,C0013,Norte,Efectivo,Detergente,Limpieza,2,52.93,105.86
3722,2026-01-19,C0013,Norte,Efectivo,Detergente,Limpieza,3,57.21,171.63
3723,2026-01-19,C0025,Norte,Tarjeta,Detergente,Limpieza,1,54.49,54.49
3723,2026-01-19,C0025,Norte,Tarjeta,Pan de dulce,Panadería,1,9.65,9.65
3723,2026-01-19,C0025,Norte,Tarjeta,Agua 1L,Bebidas,2,12.29,24.58
3724,2026-01-19,C0180,Centro,Tarjeta,Pan de dulce,Panadería,1,9.59,9.59
3724,2026-01-19,C0180,Centro,Tarjeta,Pan de dulce,Panadería,2,9.7,19.4
3724,2026-01-19,C0180,Centro,Tarjeta,Agua 1L,Bebidas,2,11.82,23.64
3724,2026-01-19,C0180,Centro,Tarjeta,Detergente,Limpieza,3,52.78,158.34
3724,2026-01-19,C0180,Centro,Tarjeta,Detergente,Limpieza,1,55.29,55.29
3725,2026-01-19,C0019,Centro,Tarjeta,Pan de dulce,Panadería,1,10.08,10.08
3725,2026-01-19,C0019,Centro,Tarjeta,Agua 1L,Bebidas,1,12.58,12.58
3725,2026-01-19,C0019,Centro,Tarjeta,Pan de dulce,Panadería,2,9.58,19.16
3726,2026-01-19,C0076,Centro,Tarjeta,Agua 1L,Bebidas,3,11.78,35.34
3726,2026-01-19,C0076,Centro,Tarjeta,Detergente,Limpieza,2,57.11,114.22
3726,2026-01-19,C0076,Centro,Tarjeta,Detergente,Limpieza,3,56.2,168.6
3727,2026-01-19,C0075,Norte,Efectivo,Pan de dulce,Panadería,2,9.56,19.12
3728,2026-01-20,C0019,Centro,Efectivo,Detergente,Limpieza,2,56.38,112.76
3728,2026-01-20,C0019,Centro,Efectivo,Detergente,Limpieza,2,52.95,105.9
3728,2026-01-20,C0019,Centro,Efectivo,Detergente,Limpieza,3,52.49,157.47
3728,2026-01-20,C0019,Centro,Efectivo,Detergente,Limpieza,2,54.19,108.38
3729,2026-01-20,C0042,Del Valle,Efectivo,Pan de dulce,Panadería,3,9.64,28.92
3730,2026-01-20,C0204,Norte,Tarjeta,Detergente,Limpieza,2,54.97,109.94
3731,2026-01-20,C0220,Centro,Efectivo,Detergente,Limpieza,3,54.08,162.24
3731,2026-01-20,C0220,Centro,Efectivo,Detergente,Limpieza,1,57.52,57.52
3731,2026-01-20,C0220,Centro,Efectivo,Detergente,Limpieza,2,54.36,108.72
3732,2026-01-20,C0027,Norte,Efectivo,Detergente,Limpieza,3,52.65,157.95
3732,2026-01-20,C0027,Norte,Efectivo,Pan de dulce,Panadería,2,9.79,19.58
3732,2026-01-20,C0027,Norte,Efectivo,Detergente,Limpieza,1,55.45,55.45
3733,2026-01-20,C0015,Centro,Efectivo,Jabón de baño,Limpieza,2,13.34,26.68
3733,2026-01-20,C0015,Centro,Efectivo,Huevo (docena),Abarrotes,2,32.22,64.44
3734,2026-01-20,C0044,Del Valle,Tarjeta,Chicharrón,Botanas,2,19.33,38.66
3734,2026-01-20,C0044,Del Valle,Tarjeta,Detergente,Limpieza,1,56.69,56.69
3734,2026-01-20,C0044,Del Valle,Tarjeta,Detergente,Limpieza,1,56.25,56.25
3735,2026-01-20,C0132,Centro,Efectivo,Papel higiénico (4u),Limpieza,2,34.24,68.48
3735,2026-01-20,C0132,Centro,Efectivo,Detergente,Limpieza,2,55.89,111.78
3736,2026-01-20,C0196,Del Valle,Tarjeta,Detergente,Limpieza,1,54.07,54.07
3736,2026-01-20,C0196,Del Valle,Tarjeta,Jabón de baño,Limpieza,3,14.29,42.87
3736,2026-01-20,C0196,Del Valle,Tarjeta,Refresco 600ml,Bebidas,1,14.39,14.39
3736,2026-01-20,C0196,Del Valle,Tarjeta,Agua 1L,Bebidas,1,11.86,11.86
3736,2026-01-20,C0196,Del Valle,Tarjeta,Detergente,Limpieza,3,57.62,172.86
3737,2026-01-20,C0140,Norte,Tarjeta,Pan de dulce,Panadería,2,9.56,19.12
3737,2026-01-20,C0140,Norte,Tarjeta,Pan de dulce,Panadería,2,10.19,20.38
3737,2026-01-20,C0140,Norte,Tarjeta,Pan de dulce,Panadería,3,10.23,30.69
3737,2026-01-20,C0140,Norte,Tarjeta,Aceite 1L,Abarrotes,3,37.3,111.9
3738,2026-01-20,C0096,Del Valle,Efectivo,Detergente,Limpieza,2,52.36,104.72
3739,2026-01-20,C0013,Centro,Efectivo,Detergente,Limpieza,2,55.7,111.4
3739,2026-01-20,C0013,Centro,Efectivo,Cigarros (caja),Otros,3,64.96,194.88
3739,2026-01-20,C0013,Centro,Efectivo,Detergente,Limpieza,2,55.1,110.2
3739,2026-01-20,C0013,Centro,Efectivo,Chicharrón,Botanas,3,19.8,59.4
3740,2026-01-20,C0038,Norte,Efectivo,Detergente,Limpieza,1,54.87,54.87
3740,2026-01-20,C0038,Norte,Efectivo,Chicharrón,Botanas,2,20.79,41.58
3741,2026-01-21,C0017,Centro,Efectivo,Chicharrón,Botanas,3,19.79,59.37
3742,2026-01-21,C0028,Centro,Tarjeta,Detergente,Limpieza,1,57.64,57.64
3742,2026-01-21,C0028,Centro,Tarjeta,Papel higiénico (4u),Limpieza,2,36.2,72.4
3742,2026-01-21,C0028,Centro,Tarjeta,Detergente,Limpieza,2,57.71,115.42
3743,2026-01-21,C0082,Norte,Efectivo,Detergente,Limpieza,1,52.81,52.81
3743,2026-01-21,C0082,Norte,Efectivo,Pan de dulce,Panadería,1,9.76,9.76
3743,2026-01-21,C0082,Norte,Efectivo,Pan de dulce,Panadería,1,10.24,10.24
3743,2026-01-21,C0082,Norte,Efectivo,Detergente,Limpieza,3,55.51,166.53
3744,2026-01-21,C0153,Centro,Efectivo,Detergente,Limpieza,3,56.61,169.83
3744,2026-01-21,C0153,Centro,Efectivo,Jabón de baño,Limpieza,2,13.41,26.82
3744,2026-01-21,C0153,Centro,Efectivo,Refresco 600ml,Bebidas,2,13.54,27.08
3744,2026-01-21,C0153,Centro,Efectivo,Detergente,Limpieza,3,55.55,166.65
3745,2026-01-21,C0023,Centro,Efectivo,Pan de dulce,Panadería,1,9.67,9.67
3745,2026-01-21,C0023,Centro,Efectivo,Detergente,Limpieza,1,52.43,52.43
3745,2026-01-21,C0023,Centro,Efectivo,Detergente,Limpieza,2,56.12,112.24
3745,2026-01-21,C0023,Centro,Efectivo,Agua 1L,Bebidas,3,11.8,35.4
3746,2026-01-21,C0022,Centro,Efectivo,Aceite 1L,Abarrotes,1,37.16,37.16
3746,2026-01-21,C0022,Centro,Efectivo,Detergente,Limpieza,2,55.62,111.24
3746,2026-01-21,C0022,Centro,Efectivo,Detergente,Limpieza,2,54.17,108.34
3746,2026-01-21,C0022,Centro,Efectivo,Queso 250g,Lácteos,1,43.53,43.53
3747,2026-01-21,C0018,Centro,Efectivo,Pan de dulce,Panadería,2,9.69,19.38
3747,2026-01-21,C0018,Centro,Efectivo,Detergente,Limpieza,1,56.9,56.9
3748,2026-01-21,C0012,Centro,Efectivo,Detergente,Limpieza,2,53.98,107.96
3748,2026-01-21,C0012,Centro,Efectivo,Detergente,Limpieza,1,54.51,54.51
3749,2026-01-21,C0094,Centro,Efectivo,Detergente,Limpieza,2,52.54,105.08
3750,2026-01-21,C0108,Norte,Tarjeta,Detergente,Limpieza,1,55.71,55.71
3750,2026-01-21,C0108,Norte,Tarjeta,Detergente,Limpieza,1,52.9,52.9
3751,2026-01-21,C0203,Norte,Efectivo,Agua 1L,Bebidas,3,12.53,37.59
3751,2026-01-21,C0203,Norte,Efectivo,Detergente,Limpieza,1,56.54,56.54
3751,2026-01-21,C0203,Norte,Efectivo,Detergente,Limpieza,3,56.26,168.78
3751,2026-01-21,C0203,Norte,Efectivo,Arroz 1kg,Abarrotes,2,22.1,44.2
3751,2026-01-21,C0203,Norte,Efectivo,Papel higiénico (4u),Limpieza,2,34.0,68.0
3752,2026-01-21,C0150,Del Valle,Tarjeta,Pan de dulce,Panadería,3,9.64,28.92
3752,2026-01-21,C0150,Del Valle,Tarjeta,Detergente,Limpieza,1,56.2,56.2
3752,2026-01-21,C0150,Del Valle,Tarjeta,Detergente,Limpieza,1,57.35,57.35
3752,2026-01-21,C0150,Del Valle,Tarjeta,Detergente,Limpieza,2,57.39,114.78
3752,2026-01-21,C0150,Del Valle,Tarjeta,Chicharrón,Botanas,1,19.37,19.37
3753,2026-01-21,C0026,Centro,Efectivo,Detergente,Limpieza,3,54.36,163.08
3753,2026-01-21,C0026,Centro,Efectivo,Detergente,Limpieza,3,52.6,157.8
3754,2026-01-21,C0031,Centro,Tarjeta,Detergente,Limpieza,2,53.48,106.96
3755,2026-01-21,C0014,Norte,Transferencia,Detergente,Limpieza,1,53.45,53.45
3755,2026-01-21,C0014,Norte,Transferencia,Detergente,Limpieza,2,57.55,115.1
3755,2026-01-21,C0014,Norte,Transferencia,Agua 1L,Bebidas,3,12.07,36.21
3755,2026-01-21,C0014,Norte,Transferencia,Pan de dulce,Panadería,1,10.47,10.47
3756,2026-01-21,C0129,Norte,Efectivo,Detergente,Limpieza,1,53.27,53.27
3756,2026-01-21,C0129,Norte,Efectivo,Papel higiénico (4u),Limpieza,1,35.49,35.49
3757,2026-01-21,C0005,Norte,Tarjeta,Pan de dulce,Panadería,3,10.03,30.09
3757,2026-01-21,C0005,Norte,Tarjeta,Detergente,Limpieza,3,54.31,162.93
3757,2026-01-21,C0005,Norte,Tarjeta,Agua 1L,Bebidas,3,12.4,37.2
3757,2026-01-21,C0005,Norte,Tarjeta,Detergente,Limpieza,2,52.44,104.88
3758,2026-01-21,C0004,Norte,Efectivo,Detergente,Limpieza,1,54.86,54.86
3758,2026-01-21,C0004,Norte,Efectivo,Detergente,Limpieza,3,52.82,158.46
3758,2026-01-21,C0004,Norte,Efectivo,Detergente,Limpieza,2,52.43,104.86
3758,2026-01-21,C0004,Norte,Efectivo,Chicharrón,Botanas,2,20.53,41.06
3758,2026-01-21,C0004,Norte,Efectivo,Cigarros (caja),Otros,3,62.12,186.36
3759,2026-01-22,C0181,Del Valle,Transferencia,Detergente,Limpieza,1,53.13,53.13
3759,2026-01-22,C0181,Del Valle,Transferencia,Pan de dulce,Panadería,1,9.98,9.98
3759,2026-01-22,C0181,Del Valle,Transferencia,Arroz 1kg,Abarrotes,2,21.51,43.02
3759,2026-01-22,C0181,Del Valle,Transferencia,Agua 1L,Bebidas,3,11.61,34.83
3760,2026-01-22,C0022,Norte,Efectivo,Pan de dulce,Panadería,2,10.43,20.86
3760,2026-01-22,C0022,Norte,Efectivo,Detergente,Limpieza,1,56.86,56.86
3760,2026-01-22,C0022,Norte,Efectivo,Jabón de baño,Limpieza,2,14.6,29.2
3760,2026-01-22,C0022,Norte,Efectivo,Chicharrón,Botanas,2,19.73,39.46
3760,2026-01-22,C0022,Norte,Efectivo,Agua 1L,Bebidas,2,12.55,25.1
3761,2026-01-22,C0151,Norte,Tarjeta,Detergente,Limpieza,3,53.75,161.25
3761,2026-01-22,C0151,Norte,Tarjeta,Pasta dental,Cuidado personal,3,30.5,91.5
3761,2026-01-22,C0151,Norte,Tarjeta,Pan de dulce,Panadería,3,10.46,31.38
3761,2026-01-22,C0151,Norte,Tarjeta,Detergente,Limpieza,3,54.04,162.12
3761,2026-01-22,C0151,Norte,Tarjeta,Detergente,Limpieza,1,54.23,54.23
3762,2026-01-22,C0033,Centro,Efectivo,Papel higiénico (4u),Limpieza,1,35.35,35.35
3762,2026-01-22,C0033,Centro,Efectivo,Pan de dulce,Panadería,2,9.85,19.7
3762,2026-01-22,C0033,Centro,Efectivo,Detergente,Limpieza,1,53.65,53.65
3762,2026-01-22,C0033,Centro,Efectivo,Detergente,Limpieza,2,56.64,113.28
3763,2026-01-22,C0022,Centro,Efectivo,Detergente,Limpieza,3,53.69,161.07
3764,2026-01-22,C0030,Norte,Efectivo,Aceite 1L,Abarrotes,2,37.53,75.06
3764,2026-01-22,C0030,Norte,Efectivo,Agua 1L,Bebidas,3,12.17,36.51
3765,2026-01-22,C0043,Norte,Tarjeta,Pan de dulce,Panadería,1,10.18,10.18
3766,2026-01-22,C0081,Del Valle,Tarjeta,Detergente,Limpieza,3,57.55,172.65
3766,2026-01-22,C0081,Del Valle,Tarjeta,Detergente,Limpieza,1,57.33,57.33
3766,2026-01-22,C0081,Del Valle,Tarjeta,Papel higiénico (4u),Limpieza,3,33.93,101.79
3767,2026-01-22,C0120,Centro,Efectivo,Queso 250g,Lácteos,2,47.22,94.44
3767,2026-01-22,C0120,Centro,Efectivo,Detergente,Limpieza,1,54.43,54.43
3768,2026-01-22,C0095,Norte,Tarjeta,Detergente,Limpieza,2,56.75,113.5
3768,2026-01-22,C0095,Norte,Tarjeta,Pan de dulce,Panadería,2,9.98,19.96
3768,2026-01-22,C0095,Norte,Tarjeta,Detergente,Limpieza,1,53.22,53.22
3768,2026-01-22,C0095,Norte,Tarjeta,Queso 250g,Lácteos,1,44.05,44.05
3768,2026-01-22,C0095,Norte,Tarjeta,Papel higiénico (4u),Limpieza,1,33.54,33.54
3769,2026-01-23,C0014,Centro,Tarjeta,Detergente,Limpieza,1,53.16,53.16
3769,2026-01-23,C0014,Centro,Tarjeta,Papel higiénico (4u),Limpieza,2,33.31,66.62
3769,2026-01-23,C0014,Centro,Tarjeta,Chicharrón,Botanas,2,20.54,41.08
3769,2026-01-23,C0014,Centro,Tarjeta,Detergente,Limpieza,2,57.12,114.24
3770,2026-01-23,C0147,Norte,Efectivo,Detergente,Limpieza,2,56.02,112.04
3770,2026-01-23,C0147,Norte,Efectivo,Agua 1L,Bebidas,1,12.6,12.6
3770,2026-01-23,C0147,Norte,Efectivo,Detergente,Limpieza,1,56.27,56.27
3770,2026-01-23,C0147,Norte,Efectivo,Papel higiénico (4u),Limpieza,3,34.0,102.0
3771,2026-01-23,C0044,Centro,Tarjeta,Chicharrón,Botanas,1,19.21,19.21
3771,2026-01-23,C0044,Centro,Tarjeta,Detergente,Limpieza,1,53.04,53.04
3771,2026-01-23,C0044,Centro,Tarjeta,Pan de dulce,Panadería,2,10.49,20.98
3771,2026-01-23,C0044,Centro,Tarjeta,Detergente,Limpieza,1,53.7,53.7
3771,2026-01-23,C0044,Centro,Tarjeta,Agua 1L,Bebidas,1,12.13,12.13
3772,2026-01-23,C0002,Norte,Efectivo,Agua 1L,Bebidas,3,12.51,37.53
3772,2026-01-23,C0002,Norte,Efectivo,Detergente,Limpieza,3,53.85,161.55
3772,2026-01-23,C0002,Norte,Efectivo,Pan de dulce,Panadería,1,9.51,9.51
3772,2026-01-23,C0002,Norte,Efectivo,Detergente,Limpieza,3,56.76,170.28
3773,2026-01-23,C0099,Centro,Tarjeta,Detergente,Limpieza,3,54.32,162.96
3773,2026-01-23,C0099,Centro,Tarjeta,Agua 1L,Bebidas,1,11.54,11.54
3773,2026-01-23,C0099,Centro,Tarjeta,Pan de dulce,Panadería,1,9.95,9.95
3773,2026-01-23,C0099,Centro,Tarjeta,Detergente,Limpieza,3,57.14,171.42
3773,2026-01-23,C0099,Centro,Tarjeta,Chicharrón,Botanas,1,20.47,20.47
3774,2026-01-23,C0003,Centro,Tarjeta,Detergente,Limpieza,1,52.95,52.95
3775,2026-01-23,C0024,Centro,Efectivo,Detergente,Limpieza,2,56.75,113.5
3775,2026-01-23,C0024,Centro,Efectivo,Detergente,Limpieza,1,56.85,56.85
3775,2026-01-23,C0024,Centro,Efectivo,Detergente,Limpieza,2,56.12,112.24
3775,2026-01-23,C0024,Centro,Efectivo,Detergente,Limpieza,1,55.65,55.65
3776,2026-01-23,C0042,Norte,Tarjeta,Detergente,Limpieza,1,57.09,57.09
3776,2026-01-23,C0042,Norte,Tarjeta,Detergente,Limpieza,2,55.59,111.18
3777,2026-01-23,C0135,Centro,Transferencia,Detergente,Limpieza,2,54.86,109.72
3777,2026-01-23,C0135,Centro,Transferencia,Detergente,Limpieza,3,56.93,170.79
3777,2026-01-23,C0135,Centro,Transferencia,Pan de dulce,Panadería,1,9.69,9.69
3777,2026-01-23,C0135,Centro,Transferencia,Detergente,Limpieza,2,52.97,105.94
3778,2026-01-23,C0210,Centro,Efectivo,Detergente,Limpieza,1,54.9,54.9
3778,2026-01-23,C0210,Centro,Efectivo,Agua 1L,Bebidas,1,11.76,11.76
3778,2026-01-23,C0210,Centro,Efectivo,Agua 1L,Bebidas,2,12.42,24.84
3779,2026-01-23,C0003,Del Valle,Efectivo,Detergente,Limpieza,1,56.3,56.3
3780,2026-01-23,C0036,Del Valle,Efectivo,Detergente,Limpieza,2,56.98,113.96
3780,2026-01-23,C0036,Del Valle,Efectivo,Pan de dulce,Panadería,1,10.4,10.4
3781,2026-01-23,C0159,Centro,Efectivo,Detergente,Limpieza,2,54.69,109.38
3781,2026-01-23,C0159,Centro,Efectivo,Papel higiénico (4u),Limpieza,1,34.61,34.61
3782,2026-01-23,C0022,Centro,Tarjeta,Detergente,Limpieza,3,55.69,167.07
3783,2026-01-23,C0025,Norte,Efectivo,Detergente,Limpieza,1,55.77,55.77
3783,2026-01-23,C0025,Norte,Efectivo,Detergente,Limpieza,2,53.88,107.76
3783,2026-01-23,C0025,Norte,Efectivo,Pan de dulce,Panadería,3,10.38,31.14
3783,2026-01-23,C0025,Norte,Efectivo,Detergente,Limpieza,2,57.73,115.46
3784,2026-01-23,C0158,Del Valle,Efectivo,Papel higiénico (4u),Limpieza,3,33.58,100.74
3785,2026-01-23,C0200,Centro,Efectivo,Papel higiénico (4u),Limpieza,3,35.52,106.56
3785,2026-01-23,C0200,Centro,Efectivo,Pan de dulce,Panadería,3,9.75,29.25
3786,2026-01-23,C0014,Del Valle,Tarjeta,Detergente,Limpieza,2,55.39,110.78
3786,2026-01-23,C0014,Del Valle,Tarjeta,Detergente,Limpieza,2,53.16,106.32
3787,2026-01-24,C0209,Centro,Tarjeta,Chicharrón,Botanas,3,19.94,59.82
3787,2026-01-24,C0209,Centro,Tarjeta,Detergente,Limpieza,2,55.73,111.46
3787,2026-01-24,C0209,Centro,Tarjeta,Chicharrón,Botanas,3,20.17,60.51
3788,2026-01-24,C0014,Centro,Efectivo,Detergente,Limpieza,2,54.53,109.06
3789,2026-01-24,C0017,Norte,Tarjeta,Papel higiénico (4u),Limpieza,1,35.56,35.56
3789,2026-01-24,C0017,Norte,Tarjeta,Pan de dulce,Panadería,3,9.57,28.71
3789,2026-01-24,C0017,Norte,Tarjeta,Detergente,Limpieza,3,55.04,165.12
3789,2026-01-24,C0017,Norte,Tarjeta,Detergente,Limpieza,2,54.2,108.4
3789,2026-01-24,C0017,Norte,Tarjeta,Detergente,Limpieza,1,57.38,57.38
3790,2026-01-24,C0180,Del Valle,Tarjeta,Detergente,Limpieza,3,53.97,161.91
3790,2026-01-24,C0180,Del Valle,Tarjeta,Detergente,Limpieza,1,56.55,56.55
3791,2026-01-24,C0041,Centro,Efectivo,Detergente,Limpieza,1,57.32,57.32
3792,2026-01-24,C0191,Norte,Efectivo,Aceite 1L,Abarrotes,2,37.61,75.22
3792,2026-01-24,C0191,Norte,Efectivo,Leche 1L,Lácteos,3,24.3,72.9
3792,2026-01-24,C0191,Norte,Efectivo,Detergente,Limpieza,3,57.25,171.75
3792,2026-01-24,C0191,Norte,Efectivo,Detergente,Limpieza,3,52.59,157.77
3793,2026-01-24,C0023,Centro,Tarjeta,Detergente,Limpieza,2,54.22,108.44
3793,2026-01-24,C0023,Centro,Tarjeta,Detergente,Limpieza,2,57.32,114.64
3793,2026-01-24,C0023,Centro,Tarjeta,Pan de dulce,Panadería,1,10.05,10.05
3793,2026-01-24,C0023,Centro,Tarjeta,Pan de dulce,Panadería,1,9.95,9.95
3794,2026-01-24,C0007,Norte,Transferencia,Pan de dulce,Panadería,2,10.21,20.42
3794,2026-01-24,C0007,Norte,Transferencia,Pan de dulce,Panadería,3,10.13,30.39
3794,2026-01-24,C0007,Norte,Transferencia,Detergente,Limpieza,1,56.77,56.77
3795,2026-01-24,C0035,Del Valle,Tarjeta,Detergente,Limpieza,2,52.65,105.3
3795,2026-01-24,C0035,Del Valle,Tarjeta,Detergente,Limpieza,2,56.0,112.0
3795,2026-01-24,C0035,Del Valle,Tarjeta,Detergente,Limpieza,3,55.36,166.08
3795,2026-01-24,C0035,Del Valle,Tarjeta,Detergente,Limpieza,1,57.13,57.13
3796,2026-01-24,C0120,Centro,Efectivo,Pan de dulce,Panadería,1,10.43,10.43
3796,2026-01-24,C0120,Centro,Efectivo,Detergente,Limpieza,2,53.67,107.34
3796,2026-01-24,C0120,Centro,Efectivo,Detergente,Limpieza,1,56.03,56.03
3796,2026-01-24,C0120,Centro,Efectivo,Detergente,Limpieza,1,53.61,53.61
3796,2026-01-24,C0120,Centro,Efectivo,Agua 1L,Bebidas,3,11.81,35.43
3797,2026-01-24,C0216,Norte,Tarjeta,Pan de dulce,Panadería,2,9.67,19.34
3797,2026-01-24,C0216,Norte,Tarjeta,Detergente,Limpieza,3,56.53,169.59
3798,2026-01-24,C0034,Del Valle,Efectivo,Detergente,Limpieza,3,56.36,169.08
3798,2026-01-24,C0034,Del Valle,Efectivo,Refresco 600ml,Bebidas,2,14.28,28.56
3798,2026-01-24,C0034,Del Valle,Efectivo,Detergente,Limpieza,1,53.14,53.14
3798,2026-01-24,C0034,Del Valle,Efectivo,Detergente,Limpieza,3,55.79,167.37
3798,2026-01-24,C0034,Del Valle,Efectivo,Detergente,Limpieza,1,55.92,55.92
3799,2026-01-24,C0003,Del Valle,Transferencia,Agua 1L,Bebidas,2,12.09,24.18
3800,2026-01-24,C0009,Del Valle,Efectivo,Pan de dulce,Panadería,1,9.96,9.96
3800,2026-01-24,C0009,Del Valle,Efectivo,Detergente,Limpieza,3,56.41,169.23
3800,2026-01-24,C0009,Del Valle,Efectivo,Detergente,Limpieza,3,57.75,173.25
3800,2026-01-24,C0009,Del Valle,Efectivo,Detergente,Limpieza,2,55.12,110.24
3801,2026-01-24,C0182,Centro,Tarjeta,Pan de dulce,Panadería,2,9.88,19.76
3802,2026-01-24,C0146,Centro,Efectivo,Detergente,Limpieza,1,52.78,52.78
3802,2026-01-24,C0146,Centro,Efectivo,Detergente,Limpieza,3,56.86,170.58
3803,2026-01-24,C0001,Centro,Efectivo,Detergente,Limpieza,2,53.23,106.46
3803,2026-01-24,C0001,Centro,Efectivo,Agua 1L,Bebidas,1,12.09,12.09
3803,2026-01-24,C0001,Centro,Efectivo,Papel higiénico (4u),Limpieza,1,33.62,33.62
3803,2026-01-24,C0001,Centro,Efectivo,Agua 1L,Bebidas,3,12.07,36.21
3804,2026-01-24,C0019,Centro,Efectivo,Detergente,Limpieza,3,56.37,169.11
3804,2026-01-24,C0019,Centro,Efectivo,Bolillo,Panadería,1,3.13,3.13
3804,2026-01-24,C0019,Centro,Efectivo,Detergente,Limpieza,2,53.08,106.16
3804,2026-01-24,C0019,Centro,Efectivo,Detergente,Limpieza,2,55.25,110.5
3804,2026-01-24,C0019,Centro,Efectivo,Detergente,Limpieza,2,57.66,115.32
3805,2026-01-24,C0025,Del Valle,Efectivo,Pan de dulce,Panadería,1,9.81,9.81
3805,2026-01-24,C0025,Del Valle,Efectivo,Aceite 1L,Abarrotes,2,36.31,72.62
3805,2026-01-24,C0025,Del Valle,Efectivo,Papel higiénico (4u),Limpieza,3,35.11,105.33
3806,2026-01-24,C0073,Norte,Efectivo,Agua 1L,Bebidas,1,11.65,11.65
3806,2026-01-24,C0073,Norte,Efectivo,Agua 1L,Bebidas,3,12.02,36.06
3806,2026-01-24,C0073,Norte,Efectivo,Leche 1L,Lácteos,2,24.33,48.66
3806,2026-01-24,C0073,Norte,Efectivo,Detergente,Limpieza,1,54.99,54.99
3807,2026-01-24,C0106,Del Valle,Efectivo,Detergente,Limpieza,1,54.59,54.59
3807,2026-01-24,C0106,Del Valle,Efectivo,Detergente,Limpieza,1,54.47,54.47
3807,2026-01-24,C0106,Del Valle,Efectivo,Detergente,Limpieza,2,52.96,105.92
3807,2026-01-24,C0106,Del Valle,Efectivo,Detergente,Limpieza,3,55.48,166.44
3807,2026-01-24,C0106,Del Valle,Efectivo,Detergente,Limpieza,2,53.36,106.72
3808,2026-01-25,C0017,Centro,Efectivo,Detergente,Limpieza,2,57.43,114.86
3808,2026-01-25,C0017,Centro,Efectivo,Detergente,Limpieza,2,56.87,113.74
3808,2026-01-25,C0017,Centro,Efectivo,Agua 1L,Bebidas,2,12.25,24.5
3808,2026-01-25,C0017,Centro,Efectivo,Detergente,Limpieza,3,56.19,168.57
3808,2026-01-25,C0017,Centro,Efectivo,Detergente,Limpieza,3,56.38,169.14
3809,2026-01-25,C0024,Norte,Efectivo,Detergente,Limpieza,1,56.81,56.81
3809,2026-01-25,C0024,Norte,Efectivo,Detergente,Limpieza,1,54.53,54.53
3809,2026-01-25,C0024,Norte,Efectivo,Pan de dulce,Panadería,3,10.29,30.87
3809,2026-01-25,C0024,Norte,Efectivo,Pan de dulce,Panadería,3,9.78,29.34
3809,2026-01-25,C0024,Norte,Efectivo,Detergente,Limpieza,2,53.03,106.06
3810,2026-01-25,C0004,Centro,Efectivo,Detergente,Limpieza,1,56.11,56.11
3810,2026-01-25,C0004,Centro,Efectivo,Agua 1L,Bebidas,3,12.23,36.69
3810,2026-01-25,C0004,Centro,Efectivo,Detergente,Limpieza,2,52.97,105.94
